boundary_time,epoch_end,tie_count_at_boundary,tied_combos,selected_combo,workload_file
1400,1475,3,FCFS|SJF|FCFS|SJF ; FCFS|FCFS|FCFS|SJF ; FCFS|HRRN|FCFS|SJF,FCFS|FCFS|FCFS|SJF,mixed_1000_processes.txt
1550,1625,2,SJF|FCFS|SJF|FCFS ; FCFS|SJF|SJF|FCFS,FCFS|SJF|SJF|FCFS,mixed_1000_processes.txt
1600,1675,3,SJF|FCFS|SJF|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|HRRN|FCFS,SJF|FCFS|FCFS|FCFS,mixed_1000_processes.txt
1725,1800,3,FCFS|SJF|SJF|FCFS ; FCFS|SJF|FCFS|FCFS ; FCFS|SJF|HRRN|FCFS,FCFS|SJF|FCFS|FCFS,mixed_1000_processes.txt
1925,2000,3,SJF|SJF|FCFS|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|HRRN|FCFS|FCFS,SJF|FCFS|FCFS|FCFS,mixed_1000_processes.txt
2200,2275,3,FCFS|SJF|SJF|FCFS ; FCFS|SJF|FCFS|FCFS ; FCFS|SJF|HRRN|FCFS,FCFS|SJF|FCFS|FCFS,mixed_1000_processes.txt
2225,2300,2,FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|SJF,FCFS|FCFS|FCFS|SJF,mixed_1000_processes.txt
2350,2425,2,FCFS|SJF|FCFS|FCFS ; FCFS|SJF|FCFS|HRRN,FCFS|SJF|FCFS|FCFS,mixed_1000_processes.txt
2375,2450,6,SJF|FCFS|SJF|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|HRRN|FCFS ; FCFS|SJF|SJF|FCFS ; FCFS|SJF|FCFS|FCFS ; FCFS|SJF|HRRN|FCFS,SJF|FCFS|FCFS|FCFS,mixed_1000_processes.txt
2400,2475,3,SJF|SJF|FCFS|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|HRRN|FCFS|FCFS,SJF|SJF|FCFS|FCFS,mixed_1000_processes.txt
2600,2675,3,SJF|FCFS|FCFS|SJF ; FCFS|SJF|FCFS|SJF ; FCFS|FCFS|SJF|SJF,FCFS|FCFS|SJF|SJF,mixed_1000_processes.txt
2625,2700,3,SJF|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|SJF ; HRRN|FCFS|FCFS|SJF,FCFS|FCFS|FCFS|SJF,mixed_1000_processes.txt
2650,2725,3,FCFS|SJF|FCFS|SJF ; FCFS|FCFS|FCFS|SJF ; FCFS|HRRN|FCFS|SJF,FCFS|FCFS|FCFS|SJF,mixed_1000_processes.txt
2875,2950,3,SJF|FCFS|SJF|SJF ; SJF|FCFS|FCFS|SJF ; SJF|FCFS|HRRN|SJF,SJF|FCFS|HRRN|SJF,mixed_1000_processes.txt
3000,3075,3,SJF|SJF|SJF|SJF ; SJF|SJF|FCFS|SJF ; SJF|SJF|HRRN|SJF,SJF|SJF|FCFS|SJF,mixed_1000_processes.txt
3275,3350,2,SJF|SJF|SJF|FCFS ; SJF|SJF|FCFS|SJF,SJF|SJF|FCFS|SJF,mixed_1000_processes.txt
3325,3400,2,SJF|FCFS|FCFS|FCFS ; FCFS|SJF|FCFS|FCFS,SJF|FCFS|FCFS|FCFS,mixed_1000_processes.txt
3350,3425,3,SJF|FCFS|FCFS|SJF ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|FCFS|HRRN,SJF|FCFS|FCFS|HRRN,mixed_1000_processes.txt
3375,3450,3,FCFS|FCFS|SJF|SJF ; FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|SJF|HRRN,FCFS|FCFS|SJF|HRRN,mixed_1000_processes.txt
3425,3500,9,SJF|SJF|FCFS|SJF ; SJF|FCFS|FCFS|SJF ; SJF|HRRN|FCFS|SJF ; FCFS|SJF|FCFS|SJF ; FCFS|FCFS|FCFS|SJF ; FCFS|HRRN|FCFS|SJF ; HRRN|SJF|FCFS|SJF ; HRRN|FCFS|FCFS|SJF ; HRRN|HRRN|FCFS|SJF,HRRN|FCFS|FCFS|SJF,mixed_1000_processes.txt
3475,3550,36,SJF|SJF|SJF|SJF ; SJF|SJF|SJF|FCFS ; SJF|SJF|SJF|HRRN ; SJF|SJF|FCFS|SJF ; SJF|SJF|FCFS|FCFS ; SJF|SJF|FCFS|HRRN ; SJF|SJF|HRRN|SJF ; SJF|SJF|HRRN|FCFS ; SJF|SJF|HRRN|HRRN ; SJF|HRRN|SJF|SJF ; SJF|HRRN|SJF|FCFS ; SJF|HRRN|SJF|HRRN ; SJF|HRRN|FCFS|SJF ; SJF|HRRN|FCFS|FCFS ; SJF|HRRN|FCFS|HRRN ; SJF|HRRN|HRRN|SJF ; SJF|HRRN|HRRN|FCFS ; SJF|HRRN|HRRN|HRRN ; HRRN|SJF|SJF|SJF ; HRRN|SJF|SJF|FCFS ; HRRN|SJF|SJF|HRRN ; HRRN|SJF|FCFS|SJF ; HRRN|SJF|FCFS|FCFS ; HRRN|SJF|FCFS|HRRN ; HRRN|SJF|HRRN|SJF ; HRRN|SJF|HRRN|FCFS ; HRRN|SJF|HRRN|HRRN ; HRRN|HRRN|SJF|SJF ; HRRN|HRRN|SJF|FCFS ; HRRN|HRRN|SJF|HRRN ; HRRN|HRRN|FCFS|SJF ; HRRN|HRRN|FCFS|FCFS ; HRRN|HRRN|FCFS|HRRN ; HRRN|HRRN|HRRN|SJF ; HRRN|HRRN|HRRN|FCFS ; HRRN|HRRN|HRRN|HRRN,SJF|HRRN|FCFS|HRRN,mixed_1000_processes.txt
3500,3575,8,SJF|SJF|SJF|FCFS ; SJF|SJF|HRRN|FCFS ; SJF|HRRN|SJF|FCFS ; SJF|HRRN|HRRN|FCFS ; HRRN|SJF|SJF|FCFS ; HRRN|SJF|HRRN|FCFS ; HRRN|HRRN|SJF|FCFS ; HRRN|HRRN|HRRN|FCFS,HRRN|SJF|HRRN|FCFS,mixed_1000_processes.txt
3625,3700,9,SJF|SJF|SJF|SJF ; SJF|SJF|SJF|FCFS ; SJF|SJF|SJF|HRRN ; FCFS|SJF|SJF|SJF ; FCFS|SJF|SJF|FCFS ; FCFS|SJF|SJF|HRRN ; HRRN|SJF|SJF|SJF ; HRRN|SJF|SJF|FCFS ; HRRN|SJF|SJF|HRRN,SJF|SJF|SJF|FCFS,mixed_1000_processes.txt
3750,3825,3,FCFS|FCFS|SJF|SJF ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|HRRN|SJF,FCFS|FCFS|HRRN|SJF,mixed_1000_processes.txt
3850,3925,6,SJF|FCFS|SJF|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|HRRN|FCFS ; FCFS|FCFS|SJF|SJF ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|HRRN|SJF,SJF|FCFS|HRRN|FCFS,mixed_1000_processes.txt
3875,3950,3,FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
3900,3975,8,SJF|FCFS|SJF|SJF ; SJF|FCFS|SJF|HRRN ; SJF|FCFS|HRRN|SJF ; SJF|FCFS|HRRN|HRRN ; HRRN|FCFS|SJF|SJF ; HRRN|FCFS|SJF|HRRN ; HRRN|FCFS|HRRN|SJF ; HRRN|FCFS|HRRN|HRRN,HRRN|FCFS|HRRN|SJF,mixed_1000_processes.txt
4075,4150,3,SJF|SJF|FCFS|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|HRRN|FCFS|FCFS,SJF|FCFS|FCFS|FCFS,mixed_1000_processes.txt
4100,4175,4,SJF|FCFS|SJF|FCFS ; SJF|FCFS|HRRN|FCFS ; HRRN|FCFS|SJF|FCFS ; HRRN|FCFS|HRRN|FCFS,HRRN|FCFS|HRRN|FCFS,mixed_1000_processes.txt
4125,4200,8,SJF|FCFS|SJF|SJF ; SJF|FCFS|SJF|HRRN ; SJF|FCFS|HRRN|SJF ; SJF|FCFS|HRRN|HRRN ; HRRN|FCFS|SJF|SJF ; HRRN|FCFS|SJF|HRRN ; HRRN|FCFS|HRRN|SJF ; HRRN|FCFS|HRRN|HRRN,HRRN|FCFS|SJF|SJF,mixed_1000_processes.txt
4150,4225,16,SJF|SJF|SJF|SJF ; SJF|SJF|SJF|HRRN ; SJF|SJF|HRRN|SJF ; SJF|SJF|HRRN|HRRN ; SJF|HRRN|SJF|SJF ; SJF|HRRN|SJF|HRRN ; SJF|HRRN|HRRN|SJF ; SJF|HRRN|HRRN|HRRN ; HRRN|SJF|SJF|SJF ; HRRN|SJF|SJF|HRRN ; HRRN|SJF|HRRN|SJF ; HRRN|SJF|HRRN|HRRN ; HRRN|HRRN|SJF|SJF ; HRRN|HRRN|SJF|HRRN ; HRRN|HRRN|HRRN|SJF ; HRRN|HRRN|HRRN|HRRN,HRRN|SJF|HRRN|SJF,mixed_1000_processes.txt
4175,4250,8,SJF|HRRN|SJF|SJF ; SJF|HRRN|SJF|HRRN ; SJF|HRRN|HRRN|SJF ; SJF|HRRN|HRRN|HRRN ; HRRN|HRRN|SJF|SJF ; HRRN|HRRN|SJF|HRRN ; HRRN|HRRN|HRRN|SJF ; HRRN|HRRN|HRRN|HRRN,SJF|HRRN|SJF|HRRN,mixed_1000_processes.txt
4200,4275,4,HRRN|HRRN|SJF|SJF ; HRRN|HRRN|SJF|HRRN ; HRRN|HRRN|HRRN|SJF ; HRRN|HRRN|HRRN|HRRN,HRRN|HRRN|HRRN|HRRN,mixed_1000_processes.txt
4250,4325,3,FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS,FCFS|SJF|FCFS|FCFS,mixed_1000_processes.txt
4275,4350,3,SJF|FCFS|SJF|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|HRRN|FCFS,SJF|FCFS|SJF|FCFS,mixed_1000_processes.txt
4300,4375,2,FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|HRRN|SJF,FCFS|FCFS|HRRN|SJF,mixed_1000_processes.txt
4350,4425,2,FCFS|FCFS|SJF|HRRN ; FCFS|HRRN|SJF|HRRN,FCFS|FCFS|SJF|HRRN,mixed_1000_processes.txt
4375,4450,2,SJF|SJF|FCFS|FCFS ; SJF|SJF|FCFS|HRRN,SJF|SJF|FCFS|HRRN,mixed_1000_processes.txt
4400,4475,2,FCFS|FCFS|SJF|SJF ; FCFS|HRRN|SJF|SJF,FCFS|FCFS|SJF|SJF,mixed_1000_processes.txt
4425,4500,2,SJF|SJF|FCFS|FCFS ; SJF|SJF|FCFS|HRRN,SJF|SJF|FCFS|HRRN,mixed_1000_processes.txt
4550,4625,2,FCFS|SJF|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS,FCFS|HRRN|FCFS|FCFS,mixed_1000_processes.txt
4650,4725,3,FCFS|SJF|SJF|FCFS ; FCFS|SJF|FCFS|FCFS ; FCFS|SJF|HRRN|FCFS,FCFS|SJF|FCFS|FCFS,mixed_1000_processes.txt
4700,4775,3,SJF|SJF|FCFS|SJF ; SJF|SJF|FCFS|FCFS ; SJF|SJF|FCFS|HRRN,SJF|SJF|FCFS|HRRN,mixed_1000_processes.txt
4750,4825,2,FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
4775,4850,2,FCFS|FCFS|FCFS|SJF ; HRRN|FCFS|FCFS|SJF,FCFS|FCFS|FCFS|SJF,mixed_1000_processes.txt
4800,4875,3,FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|SJF|HRRN ; HRRN|FCFS|SJF|FCFS,HRRN|FCFS|SJF|FCFS,mixed_1000_processes.txt
4825,4900,6,SJF|SJF|FCFS|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|HRRN|FCFS|FCFS ; FCFS|SJF|FCFS|SJF ; FCFS|FCFS|FCFS|SJF ; FCFS|HRRN|FCFS|SJF,FCFS|SJF|FCFS|SJF,mixed_1000_processes.txt
4850,4925,6,SJF|FCFS|HRRN|FCFS ; SJF|FCFS|HRRN|HRRN ; FCFS|FCFS|HRRN|FCFS ; FCFS|FCFS|HRRN|HRRN ; HRRN|FCFS|HRRN|FCFS ; HRRN|FCFS|HRRN|HRRN,HRRN|FCFS|HRRN|HRRN,mixed_1000_processes.txt
4875,4950,2,FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN,FCFS|FCFS|FCFS|HRRN,mixed_1000_processes.txt
5050,5125,3,FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
5100,5175,3,SJF|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|SJF ; HRRN|FCFS|FCFS|SJF,SJF|FCFS|FCFS|SJF,mixed_1000_processes.txt
5175,5250,3,SJF|FCFS|SJF|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|HRRN|FCFS,SJF|FCFS|FCFS|FCFS,mixed_1000_processes.txt
5350,5425,3,FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
5375,5450,2,HRRN|FCFS|FCFS|FCFS ; HRRN|FCFS|HRRN|FCFS,HRRN|FCFS|HRRN|FCFS,mixed_1000_processes.txt
5525,5600,9,SJF|FCFS|FCFS|SJF ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|FCFS|HRRN ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN ; HRRN|FCFS|FCFS|SJF ; HRRN|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|HRRN,HRRN|FCFS|FCFS|FCFS,mixed_1000_processes.txt
5550,5625,3,SJF|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS,SJF|FCFS|FCFS|FCFS,mixed_1000_processes.txt
5575,5650,6,FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS ; HRRN|SJF|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS ; HRRN|HRRN|FCFS|FCFS,FCFS|HRRN|FCFS|FCFS,mixed_1000_processes.txt
5625,5700,2,FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN,FCFS|FCFS|FCFS|HRRN,mixed_1000_processes.txt
5650,5725,9,SJF|SJF|SJF|FCFS ; SJF|SJF|FCFS|FCFS ; SJF|SJF|HRRN|FCFS ; FCFS|SJF|SJF|FCFS ; FCFS|SJF|FCFS|FCFS ; FCFS|SJF|HRRN|FCFS ; HRRN|SJF|SJF|FCFS ; HRRN|SJF|FCFS|FCFS ; HRRN|SJF|HRRN|FCFS,HRRN|SJF|HRRN|FCFS,mixed_1000_processes.txt
5725,5800,3,FCFS|SJF|SJF|FCFS ; FCFS|FCFS|SJF|FCFS ; FCFS|HRRN|SJF|FCFS,FCFS|FCFS|SJF|FCFS,mixed_1000_processes.txt
5750,5825,9,SJF|FCFS|FCFS|SJF ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|FCFS|HRRN ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN ; HRRN|FCFS|FCFS|SJF ; HRRN|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|HRRN,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
5825,5900,3,FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
5850,5925,3,SJF|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS,SJF|FCFS|FCFS|FCFS,mixed_1000_processes.txt
5875,5950,3,FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS,FCFS|FCFS|HRRN|FCFS,mixed_1000_processes.txt
5925,6000,18,SJF|SJF|FCFS|SJF ; SJF|SJF|FCFS|FCFS ; SJF|SJF|FCFS|HRRN ; SJF|FCFS|FCFS|SJF ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|FCFS|HRRN ; SJF|HRRN|FCFS|SJF ; SJF|HRRN|FCFS|FCFS ; SJF|HRRN|FCFS|HRRN ; HRRN|SJF|FCFS|SJF ; HRRN|SJF|FCFS|FCFS ; HRRN|SJF|FCFS|HRRN ; HRRN|FCFS|FCFS|SJF ; HRRN|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|HRRN ; HRRN|HRRN|FCFS|SJF ; HRRN|HRRN|FCFS|FCFS ; HRRN|HRRN|FCFS|HRRN,SJF|SJF|FCFS|SJF,mixed_1000_processes.txt
5975,6050,3,FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
6000,6075,3,SJF|HRRN|FCFS|HRRN ; FCFS|HRRN|FCFS|HRRN ; HRRN|HRRN|FCFS|HRRN,SJF|HRRN|FCFS|HRRN,mixed_1000_processes.txt
6075,6150,9,FCFS|SJF|FCFS|SJF ; FCFS|SJF|FCFS|FCFS ; FCFS|SJF|FCFS|HRRN ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN ; FCFS|HRRN|FCFS|SJF ; FCFS|HRRN|FCFS|FCFS ; FCFS|HRRN|FCFS|HRRN,FCFS|SJF|FCFS|FCFS,mixed_1000_processes.txt
6175,6250,9,SJF|SJF|FCFS|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|HRRN|FCFS|FCFS ; FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS ; HRRN|SJF|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS ; HRRN|HRRN|FCFS|FCFS,FCFS|HRRN|FCFS|FCFS,mixed_1000_processes.txt
6300,6375,3,FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS,FCFS|FCFS|SJF|FCFS,mixed_1000_processes.txt
6325,6400,9,SJF|FCFS|FCFS|SJF ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|FCFS|HRRN ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN ; HRRN|FCFS|FCFS|SJF ; HRRN|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|HRRN,HRRN|FCFS|FCFS|HRRN,mixed_1000_processes.txt
6350,6425,3,FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
6375,6450,2,FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
6400,6475,3,FCFS|FCFS|SJF|SJF ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|HRRN|SJF,FCFS|FCFS|SJF|SJF,mixed_1000_processes.txt
6425,6500,6,FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS ; HRRN|FCFS|SJF|FCFS ; HRRN|FCFS|FCFS|FCFS ; HRRN|FCFS|HRRN|FCFS,HRRN|FCFS|HRRN|FCFS,mixed_1000_processes.txt
6450,6525,2,FCFS|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
6475,6550,2,FCFS|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
6525,6600,3,FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
6550,6625,6,FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN ; FCFS|FCFS|HRRN|SJF ; FCFS|FCFS|HRRN|FCFS ; FCFS|FCFS|HRRN|HRRN,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
6575,6650,6,FCFS|SJF|FCFS|FCFS ; FCFS|SJF|HRRN|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS ; FCFS|HRRN|FCFS|FCFS ; FCFS|HRRN|HRRN|FCFS,FCFS|HRRN|FCFS|FCFS,mixed_1000_processes.txt
6600,6675,2,FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS,FCFS|FCFS|HRRN|FCFS,mixed_1000_processes.txt
6650,6725,3,FCFS|SJF|FCFS|SJF ; FCFS|SJF|FCFS|FCFS ; FCFS|SJF|FCFS|HRRN,FCFS|SJF|FCFS|SJF,mixed_1000_processes.txt
6725,6800,3,SJF|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|SJF ; HRRN|FCFS|FCFS|SJF,SJF|FCFS|FCFS|SJF,mixed_1000_processes.txt
6775,6850,3,FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS,FCFS|FCFS|HRRN|FCFS,mixed_1000_processes.txt
6800,6875,9,FCFS|SJF|FCFS|SJF ; FCFS|SJF|FCFS|FCFS ; FCFS|SJF|FCFS|HRRN ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN ; FCFS|HRRN|FCFS|SJF ; FCFS|HRRN|FCFS|FCFS ; FCFS|HRRN|FCFS|HRRN,FCFS|SJF|FCFS|FCFS,mixed_1000_processes.txt
6825,6900,3,FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN,FCFS|FCFS|FCFS|HRRN,mixed_1000_processes.txt
6850,6925,3,FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN,FCFS|FCFS|FCFS|SJF,mixed_1000_processes.txt
6900,6975,9,SJF|SJF|FCFS|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|HRRN|FCFS|FCFS ; FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS ; HRRN|SJF|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS ; HRRN|HRRN|FCFS|FCFS,HRRN|FCFS|FCFS|FCFS,mixed_1000_processes.txt
6950,7025,9,FCFS|FCFS|SJF|SJF ; FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|SJF|HRRN ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN ; FCFS|FCFS|HRRN|SJF ; FCFS|FCFS|HRRN|FCFS ; FCFS|FCFS|HRRN|HRRN,FCFS|FCFS|HRRN|HRRN,mixed_1000_processes.txt
7000,7075,3,SJF|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
7025,7100,2,FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|HRRN,FCFS|FCFS|FCFS|SJF,mixed_1000_processes.txt
7075,7150,3,FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS,FCFS|HRRN|FCFS|FCFS,mixed_1000_processes.txt
7100,7175,3,FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN,FCFS|FCFS|FCFS|HRRN,mixed_1000_processes.txt
7125,7200,3,FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS,FCFS|FCFS|HRRN|FCFS,mixed_1000_processes.txt
7150,7225,3,SJF|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
7250,7325,9,SJF|SJF|FCFS|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|HRRN|FCFS|FCFS ; FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS ; HRRN|SJF|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS ; HRRN|HRRN|FCFS|FCFS,HRRN|FCFS|FCFS|FCFS,mixed_1000_processes.txt
7275,7350,3,FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
7300,7375,3,FCFS|FCFS|SJF|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|HRRN|FCFS,FCFS|FCFS|FCFS|FCFS,mixed_1000_processes.txt
7325,7400,2,FCFS|SJF|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS,FCFS|SJF|FCFS|FCFS,mixed_1000_processes.txt
7350,7425,9,SJF|SJF|FCFS|FCFS ; SJF|FCFS|FCFS|FCFS ; SJF|HRRN|FCFS|FCFS ; FCFS|SJF|FCFS|FCFS ; FCFS|FCFS|FCFS|FCFS ; FCFS|HRRN|FCFS|FCFS ; HRRN|SJF|FCFS|FCFS ; HRRN|FCFS|FCFS|FCFS ; HRRN|HRRN|FCFS|FCFS,HRRN|FCFS|FCFS|FCFS,mixed_1000_processes.txt
7375,7450,27,SJF|SJF|FCFS|SJF ; SJF|SJF|FCFS|FCFS ; SJF|SJF|FCFS|HRRN ; SJF|FCFS|FCFS|SJF ; SJF|FCFS|FCFS|FCFS ; SJF|FCFS|FCFS|HRRN ; SJF|HRRN|FCFS|SJF ; SJF|HRRN|FCFS|FCFS ; SJF|HRRN|FCFS|HRRN ; FCFS|SJF|FCFS|SJF ; FCFS|SJF|FCFS|FCFS ; FCFS|SJF|FCFS|HRRN ; FCFS|FCFS|FCFS|SJF ; FCFS|FCFS|FCFS|FCFS ; FCFS|FCFS|FCFS|HRRN ; FCFS|HRRN|FCFS|SJF ; FCFS|HRRN|FCFS|FCFS ; FCFS|HRRN|FCFS|HRRN ; HRRN|SJF|FCFS|SJF ; HRRN|SJF|FCFS|FCFS ; HRRN|SJF|FCFS|HRRN ; HRRN|FCFS|FCFS|SJF ; HRRN|FCFS|FCFS|FCFS ; HRRN|FCFS|FCFS|HRRN ; HRRN|HRRN|FCFS|SJF ; HRRN|HRRN|FCFS|FCFS ; HRRN|HRRN|FCFS|HRRN,HRRN|FCFS|FCFS|FCFS,mixed_1000_processes.txt
